Name,City,Country,Latitude,Longitude,Airport ID,IATA,ICAO
Bagan Airport,Bagan,Burma,21.178800582885746,94.9301986694336,3209,NYU,VYBG
Coco Island Airport,Coco Island,Burma,14.14150047302246,93.36849975585938,3211,\N,VYCI
Heho Airport,Heho,Burma,20.746999740600582,96.79199981689452,3213,HEH,VYHH
Hommalinn Airport,Hommalin,Burma,24.899599075317383,94.91400146484376,3214,HOX,VYHL
Kengtung Airport,Kengtung,Burma,21.30159950256348,99.63600158691406,3215,KET,VYKG
Kyaukpyu Airport,Kyaukpyu,Burma,19.42639923095703,93.53479766845705,3217,KYP,VYKP
Lashio Airport,Lashio,Burma,22.9778995513916,97.752197265625,3220,LSH,VYLS
Lanywa Airport,Lanywa,Burma,20.940399169921875,94.82260131835938,3221,\N,VYLY
Mandalay International Airport,Mandalay,Burma,21.70219993591309,95.97789764404295,3222,MDL,VYMD
Myeik Airport,Myeik,Burma,12.439800262451172,98.62149810791016,3223,MGZ,VYME
Myitkyina Airport,Myitkyina,Burma,25.38360023498535,97.35189819335938,3224,MYT,VYMK
Momeik Airport,Momeik,Burma,23.09250068664551,96.64530181884766,3226,MOE,VYMO
Mong Hsat Airport,Mong Hsat,Burma,20.51679992675781,99.25679779052734,3227,MOG,VYMS
Nampong Air Base,Nampong,Burma,25.3544006348,97.2951965332,3228,\N,VYNP
Namsang Airport,Namsang,Burma,20.89049911499023,97.73590087890624,3229,NMS,VYNS
Hpa-N Airport,Hpa-an,Burma,16.893699645996097,97.67459869384766,3230,PAA,VYPA
Putao Airport,Putao,Burma,27.32990074157715,97.42630004882812,3232,PBU,VYPT
Pyay Airport,Pyay,Burma,18.824499130249023,95.26599884033205,3233,PRU,VYPY
Shante Air Base,Shante,Burma,20.941699981689453,95.91449737548828,3234,\N,VYST
Sittwe Airport,Sittwe,Burma,20.132699966430664,92.87259674072266,3235,AKY,VYSW
Thandwe Airport,Thandwe,Burma,18.4606990814209,94.30010223388672,3236,SNW,VYTD
Tachileik Airport,Tachilek,Burma,20.483800888061523,99.9354019165039,3237,THL,VYTL
Taungoo Airport,Taungoo,Burma,19.031299591064453,96.40119934082033,3238,\N,VYTO
Yangon International Airport,Yangon,Burma,16.907300949099998,96.1332015991,3239,RGN,VYYY
Hasanuddin International Airport,Ujung Pandang,Indonesia,-5.061629772186278,119.5540008544922,3240,UPG,WAAA
Frans Kaisiepo Airport,Biak,Indonesia,-1.190019965171814,136.10800170898438,3241,BIK,WABB
Nabire Airport,Nabire,Indonesia,-3.36818,135.496002,3242,NBX,WABI
Moses Kilangin Airport,Timika,Indonesia,-4.528279781341553,136.88699340820312,3243,TIM,WABP
Sentani International Airport,Jayapura,Indonesia,-2.5769500733,140.5160064698,3244,DJJ,WAJJ
Wamena Airport,Wamena,Indonesia,-4.10251,138.957001,3245,WMX,WAJW
Mopah Airport,Merauke,Indonesia,-8.520290374755861,140.41799926757812,3246,MKQ,WAKK
Jalaluddin Airport,Gorontalo,Indonesia,0.6371189951899999,122.849998474,3247,GTO,WAMG
Mutiara Airport,Palu,Indonesia,-0.9185420274734496,119.91000366210938,3249,PLW,WAML
Sam Ratulangi Airport,Manado,Indonesia,1.5492600202560425,124.9260025024414,3250,MDC,WAMM
Kasiguncu Airport,Poso,Indonesia,-1.4167499542200002,120.657997131,3251,PSJ,WAMP
Pitu Airport,Morotai Island,Indonesia,2.0459899902300003,128.324996948,3252,OTI,WAMR
Sultan Khairun Babullah Airport,Ternate,Indonesia,0.8314139842987059,127.38099670410156,3253,TTE,WAMT
Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,-1.03892,122.772003,3254,LUW,WAMW
"Pattimura Airport, Ambon",Ambon,Indonesia,-3.7102599144,128.089004517,3256,AMQ,WAPP
Fakfak Airport,Fak Fak,Indonesia,-2.9201900959014893,132.26699829101562,3257,FKQ,WASF
Kaimana Airport,Kaimana,Indonesia,-3.6445200443267822,133.69599914550778,3258,KNG,WASK
Babo Airport,Babo,Indonesia,-2.5322399139404297,133.43899536132812,3259,BXB,WASO
Rendani Airport,Manokwari,Indonesia,-0.8918330073356628,134.04899597167972,3260,MKW,WASR
Dominique Edward Osok Airport,Sorong,Indonesia,-0.894,131.287,3261,SOQ,WAXX
Bintulu Airport,Bintulu,Malaysia,3.1238501071900004,113.019996643,3262,BTU,WBGB
Kuching International Airport,Kuching,Malaysia,1.4846999645233154,110.34700012207033,3263,KCH,WBGG
Limbang Airport,Limbang,Malaysia,4.808300018310547,115.01000213623048,3264,LMN,WBGJ
Marudi Airport,Marudi,Malaysia,4.178979873657228,114.3290023803711,3265,MUR,WBGM
Miri Airport,Miri,Malaysia,4.322010040283203,113.98699951171876,3266,MYY,WBGR
Sibu Airport,Sibu,Malaysia,2.2616000175476074,111.98500061035156,3267,SBW,WBGS
Lahad Datu Airport,Lahad Datu,Malaysia,5.032249927520752,118.3239974975586,3268,LDU,WBKD
Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,5.9372100830078125,116.0510025024414,3269,BKI,WBKK
Labuan Airport,Labuan,Malaysia,5.300680160522461,115.25,3270,LBU,WBKL
Tawau Airport,Tawau,Malaysia,4.320159912109375,118.12799835205078,3271,TWU,WBKW
Brunei International Airport,Bandar Seri Begawan,Brunei,4.944200038909912,114.9280014038086,3272,BWN,WBSB
Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,0.4607860147953034,101.44499969482422,3273,PKU,WIBB
Pinang Kampai Airport,Dumai,Indonesia,1.60919,101.433998,3274,DUM,WIBD
Soekarno-Hatta International Airport,Jakarta,Indonesia,-6.1255698204,106.65599823,3275,CGK,WIII
Binaka Airport,Gunung Sitoli,Indonesia,1.16638,97.704697,3276,GNS,WIMB
Aek Godang Airport,Padang Sidempuan,Indonesia,1.4001,99.430496,3277,AEG,WIME
Minangkabau International Airport,Padang,Indonesia,-0.786917,100.280998,3278,PDG,WIPT
Soewondo Air Force Base,Medan,Indonesia,3.559167,98.671111,3279,MES,WIMK
Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,1.55594,98.888901,3280,FLZ,WIMS
Nanga Pinoh Airport,Nangapinoh,Indonesia,-0.3488689959049199,111.74800109863,3281,NPO,WIOG
Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,-1.816640019416809,109.96299743652344,3282,KTG,WIOK
Supadio Airport,Pontianak,Indonesia,-0.1507109999656677,109.40399932861328,3284,PNK,WIOO
Sultan Thaha Airport,Jambi,Indonesia,-1.6380200386047363,103.6439971923828,3287,DJB,WIPA
Fatmawati Soekarno Airport,Bengkulu,Indonesia,-3.8637,102.338997,3288,BKS,WIPL
Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,-2.8982501029968,104.69999694824,3289,PLM,WIPP
Japura Airport,Rengat,Indonesia,-0.3528079986572265,102.33499908447266,3291,RGT,WIPR
Lhok Sukon Airport,Lhok Sukon,Indonesia,5.069509983062744,97.25920104980467,3292,LSX,WITL
Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,5.5228720240100015,95.42063713070002,3294,BTJ,WITT
Kluang Airport,Kluang,Malaysia,2.04138994217,103.306999207,3295,\N,WMAP
Sultan Abdul Halim Airport,Alor Setar,Malaysia,6.189670085906982,100.39800262451172,3296,AOR,WMKA
Butterworth Airport,Butterworth,Malaysia,5.4659199714660645,100.39099884033205,3297,BWH,WMKB
Sultan Ismail Petra Airport,Kota Bahru,Malaysia,6.166850090026856,102.29299926757812,3298,KBR,WMKC
Kuantan Airport,Kuantan,Malaysia,3.775389909744263,103.20899963378906,3299,KUA,WMKD
Kerteh Airport,Kerteh,Malaysia,4.537220001220703,103.427001953125,3300,KTE,WMKE
Simpang Airport,Simpang,Malaysia,3.1122500896453857,101.7030029296875,3301,\N,WMKF
Sultan Azlan Shah Airport,Ipoh,Malaysia,4.567969799041748,101.09200286865234,3302,IPH,WMKI
Senai International Airport,Johor Bahru,Malaysia,1.6413099999999998,103.669998,3303,JHB,WMKJ
Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579957962,101.70999908446998,3304,KUL,WMKK
Langkawi International Airport,Langkawi,Malaysia,6.329730033874513,99.72869873046876,3305,LGK,WMKL
Malacca Airport,Malacca,Malaysia,2.2633600235,102.251998901,3306,MKZ,WMKM
Sultan Mahmud Airport,Kuala Terengganu,Malaysia,5.3826398849487305,103.10299682617188,3307,TGG,WMKN
Penang International Airport,Penang,Malaysia,5.297140121459961,100.2770004272461,3308,PEN,WMKP
Suai Airport,Suai,East Timor,-9.30331039428711,125.28700256347656,3309,UAI,WPDB
Presidente Nicolau Lobato International Airport,Dili,East Timor,-8.54640007019,125.526000977,3310,DIL,WPDL
Cakung Airport,Baucau,East Timor,-8.489029884339999,126.401000977,3311,BCH,WPEC
Sembawang Air Base,Sembawang,Singapore,1.4252599477767944,103.81300354003906,3312,\N,WSAG
Paya Lebar Air Base,Paya Lebar,Singapore,1.360419988632202,103.91000366210938,3313,QPG,WSAP
Tengah Air Base,Tengah,Singapore,1.3872599601700002,103.708999634,3314,TGA,WSAT
Seletar Airport,Singapore,Singapore,1.416949987411499,103.86799621582033,3315,XSP,WSSL
Singapore Changi Airport,Singapore,Singapore,1.35019,103.994003,3316,SIN,WSSS
Brisbane Archerfield Airport,Brisbane,Australia,-27.5702991486,153.007995605,3317,ACF,YBAF
Northern Peninsula Airport,Amberley,Australia,-10.9508,142.459,3318,ABM,YBAM
Alice Springs Airport,Alice Springs,Australia,-23.806699752807617,133.90199279785156,3319,ASP,YBAS
Brisbane International Airport,Brisbane,Australia,-27.38419914245605,153.11700439453125,3320,BNE,YBBN
Gold Coast Airport,Coolangatta,Australia,-28.1644001007,153.505004883,3321,OOL,YBCG
Cairns International Airport,Cairns,Australia,-16.885799408,145.755004883,3322,CNS,YBCS
Charleville Airport,Charlieville,Australia,-26.4132995605,146.261993408,3323,CTL,YBCV
Mount Isa Airport,Mount Isa,Australia,-20.6639003754,139.488998413,3324,ISA,YBMA
Sunshine Coast Airport,Maroochydore,Australia,-26.6033,153.091003,3325,MCY,YBMC
Mackay Airport,Mackay,Australia,-21.171699523900003,149.179992676,3326,MKY,YBMK
Proserpine Whitsunday Coast Airport,Prosserpine,Australia,-20.4950008392,148.552001953,3328,PPP,YBPN
Rockhampton Airport,Rockhampton,Australia,-23.3819007874,150.475006104,3329,ROK,YBRK
Townsville Airport,Townsville,Australia,-19.252500534057617,146.76499938964844,3330,TSV,YBTL
Weipa Airport,Weipa,Australia,-12.6786003113,141.925003052,3331,WEI,YBWP
Avalon Airport,Avalon,Australia,-38.039398,144.46899399999998,3332,AVV,YMAV
Albury Airport,Albury,Australia,-36.06779861450195,146.95799255371094,3333,ABX,YMAY
Melbourne Essendon Airport,Melbourne,Australia,-37.7281,144.901993,3334,MEB,YMEN
RAAF Base East Sale,East Sale,Australia,-38.0988998413,147.149002075,3335,\N,YMES
Hobart International Airport,Hobart,Australia,-42.836101532,147.50999450700002,3336,HBA,YMHB
Launceston Airport,Launceston,Australia,-41.54529953,147.214004517,3337,LST,YMLT
Melbourne Moorabbin Airport,Melbourne,Australia,-37.97579956054688,145.1020050048828,3338,MBW,YMMB
Melbourne International Airport,Melbourne,Australia,-37.673302,144.843002,3339,MEL,YMML
"RAAF Williams, Point Cook Base",Point Cook,Australia,-37.932201,144.753006,3340,\N,YMPC
Adelaide International Airport,Adelaide,Australia,-34.945,138.53100600000002,3341,ADL,YPAD
RAAF Base Edinburgh,Edinburgh,Australia,-34.702499389648445,138.62100219726562,3343,\N,YPED
Perth Jandakot Airport,Perth,Australia,-32.09749984741211,115.88099670410156,3344,JAD,YPJT
Karratha Airport,Karratha,Australia,-20.712200164799995,116.773002625,3345,KTA,YPKA
Kalgoorlie Boulder Airport,Kalgoorlie,Australia,-30.7894001007,121.461997986,3346,KGI,YPKG
Kununurra Airport,Kununurra,Australia,-15.7781000137,128.707992554,3347,KNX,YPKU
Learmonth Airport,Learmonth,Australia,-22.2355995178,114.088996887,3348,LEA,YPLM
Port Hedland International Airport,Port Hedland,Australia,-20.3777999878,118.625999451,3349,PHE,YPPD
Adelaide Parafield Airport,Adelaide,Australia,-34.7933006287,138.632995605,3350,\N,YPPF
Perth International Airport,Perth,Australia,-31.94029998779297,115.96700286865234,3351,PER,YPPH
Woomera Airfield,Woomera,Australia,-31.14419937133789,136.81700134277344,3352,UMR,YPWR
Christmas Island Airport,Christmas Island,Christmas Island,-10.450599670410156,105.69000244140624,3353,XCH,YPXM
Sydney Bankstown Airport,Sydney,Australia,-33.924400329589844,150.98800659179688,3354,BWU,YSBK
Canberra International Airport,Canberra,Australia,-35.30690002441406,149.19500732421875,3355,CBR,YSCB
Coffs Harbour Airport,Coff's Harbour,Australia,-30.3206005096,153.115997314,3356,CFS,YSCH
Camden Airport,Camden,Australia,-34.040298461914055,150.68699645996094,3357,CDU,YSCN
Dubbo City Regional Airport,Dubbo,Australia,-32.2167015076,148.574996948,3358,DBO,YSDU
Norfolk Island International Airport,Norfolk Island,Norfolk Island,-29.04159927368164,167.93899536132812,3359,NLK,YSNF
RAAF Base Richmond,Richmond,Australia,-33.600601,150.78100600000002,3360,XRH,YSRI
Sydney Kingsford Smith International Airport,Sydney,Australia,-33.94609832763672,151.177001953125,3361,SYD,YSSY
Tamworth Airport,Tamworth,Australia,-31.0839004517,150.847000122,3362,TMW,YSTW
Wagga Wagga City Airport,Wagga Wagga,Australia,-35.1652984619,147.466003418,3363,WGA,YSWG
Beijing Capital International Airport,Beijing,China,40.0801010131836,116.58499908447266,3364,PEK,ZBAA
Dongshan Airport,Hailar,China,49.2050018311,119.824996948,3366,HLD,ZBLA
Tianjin Binhai International Airport,Tianjin,China,39.1244010925,117.346000671,3368,TSN,ZBTJ
Taiyuan Wusu Airport,Taiyuan,China,37.74689865112305,112.62799835205078,3369,TYN,ZBYN
Guangzhou Baiyun International Airport,Guangzhou,China,23.39240074157715,113.29900360107422,3370,CAN,ZGGG
Changsha Huanghua International Airport,Changcha,China,28.189199447600004,113.220001221,3371,CSX,ZGHA
Guilin Liangjiang International Airport,Guilin,China,25.21809959411621,110.03900146484376,3372,KWL,ZGKL
Nanning Wuxu Airport,Nanning,China,22.60829925537109,108.1719970703125,3373,NNG,ZGNN
Shenzhen Bao'an International Airport,Shenzhen,China,22.639299392700195,113.81099700927734,3374,SZX,ZGSZ
Zhengzhou Xinzheng International Airport,Zhengzhou,China,34.519699096699995,113.841003418,3375,CGO,ZHCC
Wuhan Tianhe International Airport,Wuhan,China,30.7838,114.208,3376,WUH,ZHHH
Pyongyang Sunan International Airport,Pyongyang,North Korea,39.224098,125.669998,3377,FNJ,ZKPY
Lanzhou Zhongchuan Airport,Lanzhou,China,36.5152015686,103.620002747,3378,LHW,ZLLL
Xi'an Xianyang International Airport,Xi'an,China,34.447102,108.751999,3379,XIY,ZLXY
Chinggis Khaan International Airport,Ulan Bator,Mongolia,47.843102,106.766998,3380,ULN,ZMUB
Xishuangbanna Gasa Airport,Jinghonggasa,China,21.9738998413086,100.76000213623048,3381,JHG,ZPJH
Kunming Changshui International Airport,Kunming,China,25.1019444,102.9291667,3382,KMG,ZPPP
Xiamen Gaoqi International Airport,Xiamen,China,24.54400062561035,118.12799835205078,3383,XMN,ZSAM
Nanchang Changbei International Airport,Nanchang,China,28.864999771118164,115.9000015258789,3384,KHN,ZSCN
Fuzhou Changle International Airport,Fuzhou,China,25.93510055541992,119.66300201416016,3385,FOC,ZSFZ
Hangzhou Xiaoshan International Airport,Hangzhou,China,30.22949981689453,120.43399810791016,3386,HGH,ZSHC
Ningbo Lishe International Airport,Ninbo,China,29.82670021057129,121.46199798583984,3387,NGB,ZSNB
Nanjing Lukou Airport,Nanjing,China,31.742000579833984,118.86199951171876,3388,NKG,ZSNJ
Hefei Luogang International Airport,Hefei,China,31.78000068664551,117.2979965209961,3389,HFE,ZSOF
Liuting Airport,Qingdao,China,36.2661018372,120.374000549,3390,TAO,ZSQD
Shanghai Hongqiao International Airport,Shanghai,China,31.19790077209473,121.33599853515624,3391,SHA,ZSSS
Yantai Laishan Airport,Yantai,China,37.40169906616211,121.37200164794922,3392,YNT,ZSYT
Chongqing Jiangbei International Airport,Chongqing,China,29.719200134277344,106.64199829101562,3393,CKG,ZUCK
Longdongbao Airport,Guiyang,China,26.53849983215332,106.8010025024414,3394,KWE,ZUGY
Chengdu Shuangliu International Airport,Chengdu,China,30.578500747680664,103.9469985961914,3395,CTU,ZUUU
Xichang Qingshan Airport,Xichang,China,27.98909950256348,102.18399810791016,3396,XIC,ZUXC
Kashgar Airport,Kashi,China,39.5429000854,76.0199966431,3397,KHG,ZWSH
Hotan Airport,Hotan,China,37.03850173950195,79.86489868164062,3398,HTN,ZWTN
Ürümqi Diwopu International Airport,Urumqi,China,43.90710067749024,87.47419738769531,3399,URC,ZWWW
Taiping Airport,Harbin,China,45.6234016418457,126.25,3400,HRB,ZYHB
Mudanjiang Hailang International Airport,Mudanjiang,China,44.5241012573,129.569000244,3402,MDG,ZYMD
Zhoushuizi Airport,Dalian,China,38.9656982421875,121.53900146484376,3404,DLC,ZYTL
Shanghai Pudong International Airport,Shanghai,China,31.143400192260746,121.80500030517578,3406,PVG,ZSPD
Pulau Tioman Airport,Tioman,Malaysia,2.818180084228516,104.16000366210938,3407,TOD,WMBT
Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,3.130579948425293,101.54900360107422,3408,SZB,WMSA
Noto Airport,Wajima,Japan,37.2930984497,136.962005615,3409,NTQ,RJNW
Borg El Arab International Airport,Alexandria,Egypt,30.91769981384277,29.696399688720703,3410,HBE,HEBA
Barter Island LRRS Airport,Barter Island,United States,70.13400268550001,-143.582000732,3411,BTI,PABA
Wainwright Air Station,Fort Wainwright,United States,70.61340332,-159.8600006,3412,\N,PAWT
Cape Lisburne LRRS Airport,Cape Lisburne,United States,68.87509918,-166.1100006,3413,LUR,PALU
Point Lay LRRS Airport,Point Lay,United States,69.73290253,-163.00500490000002,3414,PIZ,PPIZ
Hilo International Airport,Hilo,United States,19.721399307250977,-155.04800415039062,3415,ITO,PHTO
Orlando Executive Airport,Orlando,United States,28.5455,-81.332901,3416,ORL,KORL
Bettles Airport,Bettles,United States,66.91390228,-151.529007,3417,BTT,PABT
Clear Airport,Clear Mews,United States,64.301201,-149.119995,3418,\N,PACL
Indian Mountain LRRS Airport,Indian Mountains,United States,65.99279785,-153.7039948,3419,UTO,PAIM
Fort Yukon Airport,Fort Yukon,United States,66.57150268554689,-145.25,3420,FYU,PFYU
Sparrevohn LRRS Airport,Sparrevohn,United States,61.09740067,-155.5740051,3421,SVW,PASV
Bryant Army Heliport,Fort Richardson,United States,61.26639938,-149.6529999,3422,FRN,PAFR
Tatalina LRRS Airport,Tatalina,United States,62.8944015503,-155.977005005,3423,TLJ,PATL
Cape Romanzof LRRS Airport,Cape Romanzof,United States,61.78030014,-166.03900149999998,3424,CZF,PACZ
Laurence G Hanscom Field,Bedford,United States,42.47000122,-71.28900146,3425,BED,KBED
St Paul Island Airport,St. Paul Island,United States,57.16730117797852,-170.22000122070312,3426,SNP,PASN
Cape Newenham LRRS Airport,Cape Newenham,United States,58.6464004517,-162.06300354,3427,EHM,PAEH
St George Airport,Point Barrow,United States,56.5783004761,-169.662002563,3428,STG,PAPB
Iliamna Airport,Iliamna,United States,59.75439835,-154.9109955,3429,ILI,PAIL
Platinum Airport,Port Moller,United States,59.01139831542969,-161.82000732421875,3430,PTU,PAPM
Big Mountain Airport,Big Mountain,United States,59.3611984253,-155.259002686,3431,BMX,PABM
Oscoda Wurtsmith Airport,Oscoda,United States,44.451599,-83.39409599999999,3432,OSC,KOSC
Marina Municipal Airport,Fort Ord,United States,36.68190002,-121.762001,3433,OAR,KOAR
Sacramento Mather Airport,Sacramento,United States,38.55390167,-121.2979965,3434,MHR,KMHR
Bicycle Lake Army Air Field,Fort Irwin,United States,35.2804985046,-116.629997253,3435,BYS,KBYS
Twentynine Palms (Self) Airport,Twenty Nine Palms,United States,34.2961998,-116.16200259999998,3436,\N,KNXP
Fort Smith Regional Airport,Fort Smith,United States,35.33660125732422,-94.36740112304688,3437,FSM,KFSM
Merrill Field,Anchorage,United States,61.2135009765625,-149.843994140625,3438,MRI,PAMR
Grants-Milan Municipal Airport,Grants,United States,35.167301178,-107.902000427,3439,GNT,KGNT
Ponca City Regional Airport,Ponca City,United States,36.73199844,-97.09980011,3440,PNC,KPNC
Hunter Army Air Field,Hunter Aaf,United States,32.00999832,-81.14569855,3441,SVN,KSVN
Grand Forks International Airport,Grand Forks,United States,47.949299,-97.176102,3442,GFK,KGFK
"Pine Bluff Regional Airport, Grider Field",Pine Bluff,United States,34.1731,-91.9356,3443,PBF,KPBF
Whiting Field Naval Air Station - North,Milton,United States,30.7241993,-87.02189636,3444,NSE,KNSE
Hana Airport,Hana,United States,20.79560089111328,-156.01400756835938,3445,HNM,PHHN
Ernest A. Love Field,Prescott,United States,34.65449905,-112.4199982,3446,PRC,KPRC
Trenton Mercer Airport,Trenton,United States,40.27669906616211,-74.8134994506836,3447,TTN,KTTN
General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,3448,BOS,KBOS
Travis Air Force Base,Fairfield,United States,38.262699127197,-121.92700195312,3449,SUU,KSUU
Griffiss International Airport,Rome,United States,43.23379898,-75.40699768,3450,RME,KRME
Wendover Airport,Wendover,United States,40.7187004089,-114.03099823,3451,ENV,KENV
Mobile Downtown Airport,Mobile,United States,30.626800537100006,-88.06809997559998,3452,BFM,KBFM
Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,3453,OAK,KOAK
Eppley Airfield,Omaha,United States,41.3032,-95.894096,3454,OMA,KOMA
Port Angeles Cgas Airport,Port Angeles,United States,48.14149856567383,-123.41400146484376,3455,\N,KNOW
Kahului Airport,Kahului,United States,20.8986,-156.429993,3456,OGG,PHOG
Wichita Eisenhower National Airport,Wichita,United States,37.649899,-97.433098,3457,ICT,KICT
Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,3458,MCI,KMCI
Dane County Regional Truax Field,Madison,United States,43.13990020751953,-89.3375015258789,3459,MSN,KMSN
Dillingham Airport,Dillingham,United States,59.04470062,-158.50500490000002,3460,DLG,PADL
Boone County Airport,Harrison,United States,36.26150131225586,-93.15470123291016,3461,HRO,KHRO
Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429946899414,-112.01200103759766,3462,PHX,KPHX
Bangor International Airport,Bangor,United States,44.80739974975586,-68.82810211181639,3463,BGR,KBGR
Fort Lauderdale Executive Airport,Fort Lauderdale,United States,26.1972999573,-80.1707000732,3464,FXE,KFXE
East Texas Regional Airport,Longview,United States,32.38399887084961,-94.71150207519533,3465,GGG,KGGG
Anderson Regional Airport,Andersen,United States,34.4945983887,-82.70939636230001,3466,AND,KAND
Spokane International Airport,Spokane,United States,47.61989974975586,-117.53399658203124,3467,GEG,KGEG
North Perry Airport,Hollywood,United States,26.0012,-80.2407,3468,HWO,KHWO
San Francisco International Airport,San Francisco,United States,37.61899948120117,-122.375,3469,SFO,KSFO
Cut Bank International Airport,Cutbank,United States,48.6083984375,-112.375999451,3470,CTB,KCTB
Acadiana Regional Airport,Louisiana,United States,30.0378,-91.883904,3471,ARA,KARA
Gainesville Regional Airport,Gainesville,United States,29.6900997162,-82.27179718020001,3472,GNV,KGNV
Memphis International Airport,Memphis,United States,35.04240036010742,-89.97669982910156,3473,MEM,KMEM
Bisbee Douglas International Airport,Douglas,United States,31.4689998627,-109.603996277,3474,DUG,KDUG
Allen Army Airfield,Delta Junction,United States,63.9944992065,-145.722000122,3475,BIG,PABI
TSTC Waco Airport,Waco,United States,31.6378002167,-97.0740966797,3476,CNW,KCNW
Annette Island Airport,Annette Island,United States,55.04240036010742,-131.57200622558594,3477,ANN,PANT
Caribou Municipal Airport,Caribou,United States,46.8714981079,-68.0178985596,3478,CAR,KCAR
Little Rock Air Force Base,Jacksonville,United States,34.916900634799994,-92.14969635010002,3479,LRF,KLRF
Redstone Army Air Field,Redstone,United States,34.67869949,-86.68479919,3480,HUA,KHUA
Pope Field,Fort Bragg,United States,35.1708984375,-79.014503479004,3481,POB,KPOB
Dalhart Municipal Airport,Dalhart,United States,36.0225982666,-102.54699707,3482,DHT,KDHT
DLF Airport,Del Rio,United States,29.359501,-100.778002,3483,DLF,KDLF
Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,3484,LAX,KLAX
Anniston Regional Airport,Anniston,United States,33.5882,-85.8581,3485,ANB,KANB
Cleveland Hopkins International Airport,Cleveland,United States,41.4117012024,-81.8498001099,3486,CLE,KCLE
Dover Air Force Base,Dover,United States,39.12950134,-75.46600342,3487,DOV,KDOV
Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.0488014221,-84.6678009033,3488,CVG,KCVG
Tipton Airport,Fort Meade,United States,39.08539962769999,-76.7593994141,3489,FME,KFME
China Lake Naws (Armitage Field) Airport,China Lake,United States,35.6853981,-117.6920013,3490,\N,KNID
Huron Regional Airport,Huron,United States,44.38520050048828,-98.22850036621094,3491,HON,KHON
Juneau International Airport,Juneau,United States,58.35499954223633,-134.57600402832028,3492,JNU,PAJN
Lafayette Regional Airport,Lafayette,United States,30.20529938,-91.98760223,3493,LFT,KLFT
Newark Liberty International Airport,Newark,United States,40.69250106811523,-74.168701171875,3494,EWR,KEWR
Boise Air Terminal/Gowen Field,Boise,United States,43.5644,-116.223,3495,BOI,KBOI
Creech Air Force Base,Indian Springs,United States,36.5872001648,-115.672996521,3496,INS,KINS
Garden City Regional Airport,Garden City,United States,37.9275016785,-100.723999023,3497,GCK,KGCK
Minot International Airport,Minot,United States,48.2593994140625,-101.27999877929688,3498,MOT,KMOT
Wheeler Army Airfield,Wahiawa,United States,21.48349953,-158.03999330000002,3499,HHI,PHHI
Maxwell Air Force Base,Montgomery,United States,32.3829,-86.365799,3500,MXF,KMXF
Robinson Army Air Field,Robinson,United States,34.85010147,-92.30020142,3501,\N,KRBM
Dallas Love Field,Dallas,United States,32.847099,-96.851799,3502,DAL,KDAL
Butts AAF (Fort Carson) Air Field,Fort Carson,United States,38.67839813,-104.7570038,3503,FCS,KFCS
Helena Regional Airport,Helena,United States,46.6068000793457,-111.98300170898438,3504,HLN,KHLN
Miramar Marine Corps Air Station - Mitscher Field,Miramar,United States,32.86840057,-117.1429977,3505,NKX,KNKX
Luke Air Force Base,Phoenix,United States,33.534999847399995,-112.383003235,3506,LUF,KLUF
Hurlburt Field,Mary Esther,United States,30.42779922485352,-86.68930053710938,3507,\N,KHRT
Jack Northrop Field Hawthorne Municipal Airport,Hawthorne,United States,33.922798,-118.334999,3508,HHR,KHHR
Houlton International Airport,Houlton,United States,46.1231002808,-67.79209899899999,3509,HUL,KHUL
Vance Air Force Base,Enid,United States,36.3391990662,-97.9164962769,3510,END,KEND
Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,United States,34.120300293,-119.121002197,3511,NTD,KNTD
Edwards Air Force Base,Edwards Afb,United States,34.905399,-117.884003,3512,EDW,KEDW
Lake Charles Regional Airport,Lake Charles,United States,30.12610054016113,-93.22329711914062,3513,LCH,KLCH
Ellison Onizuka Kona International At Keahole Airport,Kona,United States,19.738783,-156.045603,3514,KOA,PHKO
Myrtle Beach International Airport,Myrtle Beach,United States,33.6796989441,-78.9282989502,3515,MYR,KMYR
Lemoore Naval Air Station (Reeves Field) Airport,Lemoore,United States,36.33300018,-119.9520035,3516,NLC,KNLC
Nantucket Memorial Airport,Nantucket,United States,41.25310135,-70.06020355,3517,ACK,KACK
Felker Army Air Field,Fort Eustis,United States,37.1324996948,-76.60880279540002,3518,FAF,KFAF
